HoldPriorValue,TaxRollYr,TotalAssessedVal
39200,2006,39200
39100,2006,39100
27400,2006,27400
31300,2006,31300
40700,2006,40700
32300,2006,32300
30600,2006,30600
38400,2006,38400
165000,2006,165000
147000,2006,147000
117116,2006,117116
153400,2006,153400
77500,2006,77500
5200,2006,5200
98000,2006,98000
133000,2006,133000
91800,2006,91800
36000,2006,36000
42900,2006,42900
48500,2006,48500
32500,2006,32500
56500,2006,56500
39200,2006,39200
44700,2006,44700
40500,2006,40500
49800,2006,49800
34300,2006,34300
40500,2006,40500
33000,2006,33000
38200,2006,38200
33600,2006,33600
38000,2006,38000
32800,2006,32800
39800,2006,39800
48100,2006,48100
38200,2006,38200
30700,2006,30700
35500,2006,35500
33700,2006,33700
34800,2006,34800
43800,2006,43800
50500,2006,50500
55000,2006,55000
225000,2006,225000
34000,2006,34000
39450,2006,39450
36900,2006,36900
40000,2006,40000
40900,2006,40900
42100,2006,42100
45800,2006,45800
33400,2006,33400
49600,2006,49600
35800,2006,35800
34900,2006,34900
40500,2006,40500
45100,2006,45100
45500,2006,45500
41900,2006,41900
41500,2006,41500
52500,2006,52500
41900,2006,41900
48200,2006,48200
38200,2006,38200
45900,2006,45900
67500,2006,67500
48100,2006,48100
39800,2006,39800
45100,2006,45100
55900,2006,55900
68850,2006,68850
34300,2006,34300
39800,2006,39800
60400,2006,60400
39300,2006,39300
48400,2006,48400
55700,2006,55700
48700,2006,48700
51200,2006,51200
50800,2006,50800
47400,2006,47400
46600,2006,46600
50500,2006,50500
49300,2006,49300
46500,2006,46500
48300,2006,48300
46000,2006,46000
45800,2006,45800
45000,2006,45000
47600,2006,47600
49200,2006,49200
48400,2006,48400
52500,2006,52500
51800,2006,51800
48600,2006,48600
49300,2006,49300
47000,2006,47000
50000,2006,50000
46600,2006,46600
46800,2006,46800
48500,2006,48500
57700,2006,57700
49700,2006,49700
55500,2006,55500
50100,2006,50100
44700,2006,44700
45600,2006,45600
46900,2006,46900
43350,2006,43350
45400,2006,45400
48100,2006,48100
43700,2006,43700
44200,2006,44200
46200,2006,46200
44500,2006,44500
130000,2006,130000
46800,2006,46800
48500,2006,48500
50600,2006,50600
44000,2006,44000
43300,2006,43300
46300,2006,46300
58450,2006,58450
6400,2006,6400
46300,2006,46300
50900,2006,50900
44400,2006,44400
42200,2006,42200
43400,2006,43400
41900,2006,41900
56100,2006,56100
50100,2006,50100
70400,2006,70400
54000,2006,54000
51700,2006,51700
51800,2006,51800
48000,2006,48000
56100,2006,56100
49000,2006,49000
49000,2006,49000
56200,2006,56200
49000,2006,49000
49500,2006,49500
48000,2006,48000
48200,2006,48200
52600,2006,52600
52800,2006,52800
56100,2006,56100
53400,2006,53400
55200,2006,55200
56800,2006,56800
56300,2006,56300
53700,2006,53700
54200,2006,54200
52900,2006,52900
56000,2006,56000
55300,2006,55300
54000,2006,54000
48600,2006,48600
52900,2006,52900
49500,2006,49500
48150,2006,48150
49800,2006,49800
53900,2006,53900
49700,2006,49700
66300,2006,66300
44000,2006,44000
48700,2006,48700
49800,2006,49800
52800,2006,52800
52300,2006,52300
52000,2006,52000
51900,2006,51900
46800,2006,46800
50000,2006,50000
48700,2006,48700
49400,2006,49400
50500,2006,50500
51900,2006,51900
55300,2006,55300
52300,2006,52300
64300,2006,64300
59900,2006,59900
50800,2006,50800
59900,2006,59900
47000,2006,47000
48000,2006,48000
45300,2006,45300
55000,2006,55000
46900,2006,46900
48000,2006,48000
46700,2006,46700
45600,2006,45600
48800,2006,48800
47900,2006,47900
47900,2006,47900
47100,2006,47100
45600,2006,45600
47700,2006,47700
47300,2006,47300
46100,2006,46100
48200,2006,48200
49600,2006,49600
46100,2006,46100
47600,2006,47600
50200,2006,50200
49500,2006,49500
49100,2006,49100
45600,2006,45600
53100,2006,53100
55950,2006,55950
46700,2006,46700
53400,2006,53400
45500,2006,45500
46900,2006,46900
48000,2006,48000
44000,2006,44000
46250,2006,46250
47000,2006,47000
59700,2006,59700
45700,2006,45700
54500,2006,54500
53200,2006,53200
47800,2006,47800
46900,2006,46900
48800,2006,48800
43300,2006,43300
47300,2006,47300
45600,2006,45600
48100,2006,48100
51500,2006,51500
51600,2006,51600
48700,2006,48700
45600,2006,45600
47600,2006,47600
49400,2006,49400
47000,2006,47000
50700,2006,50700
48400,2006,48400
50000,2006,50000
48900,2006,48900
46000,2006,46000
49300,2006,49300
47250,2006,47250
53900,2006,53900
20000,2006,20000
20000,2006,20000
46200,2006,46200
44100,2006,44100
46900,2006,46900
44700,2006,44700
47500,2006,47500
46900,2006,46900
48900,2006,48900
48500,2006,48500
47200,2006,47200
46500,2006,46500
41300,2006,41300
47500,2006,47500
48000,2006,48000
48800,2006,48800
48200,2006,48200
48600,2006,48600
48000,2006,48000
48800,2006,48800
48400,2006,48400
52100,2006,52100
50000,2006,50000
44600,2006,44600
42500,2006,42500
54100,2006,54100
42100,2006,42100
35100,2006,35100
47600,2006,47600
45300,2006,45300
39050,2006,39050
43600,2006,43600
34000,2006,34000
39600,2006,39600
43400,2006,43400
44900,2006,44900
40200,2006,40200
52800,2006,52800
40500,2006,40500
43500,2006,43500
52500,2006,52500
44700,2006,44700
41000,2006,41000
49600,2006,49600
50200,2006,50200
44600,2006,44600
41800,2006,41800
45500,2006,45500
45300,2006,45300
257000,2006,257000
39400,2006,39400
39400,2006,39400
42000,2006,42000
42000,2006,42000
38800,2006,38800
51150,2006,51150
48800,2006,48800
47200,2006,47200
39300,2006,39300
52500,2006,52500
51000,2006,51000
45100,2006,45100
53000,2006,53000
40000,2006,40000
42800,2006,42800
44200,2006,44200
46000,2006,46000
45600,2006,45600
49700,2006,49700
56500,2006,56500
47300,2006,47300
45400,2006,45400
43500,2006,43500
59900,2006,59900
51600,2006,51600
43800,2006,43800
53600,2006,53600
45000,2006,45000
45000,2006,45000
48500,2006,48500
45400,2006,45400
46100,2006,46100
43500,2006,43500
43900,2006,43900
47900,2006,47900
48200,2006,48200
40900,2006,40900
52000,2006,52000
54500,2006,54500
38500,2006,38500
47100,2006,47100
50700,2006,50700
45200,2006,45200
47700,2006,47700
47800,2006,47800
51200,2006,51200
50700,2006,50700
45300,2006,45300
51600,2006,51600
47700,2006,47700
45100,2006,45100
45300,2006,45300
48300,2006,48300
44550,2006,44550
44100,2006,44100
42300,2006,42300
49900,2006,49900
39600,2006,39600
40600,2006,40600
40300,2006,40300
35400,2006,35400
39800,2006,39800
53000,2006,53000
42500,2006,42500
39800,2006,39800
39000,2006,39000
38400,2006,38400
45700,2006,45700
44200,2006,44200
35800,2006,35800
35500,2006,35500
92000,2006,92000
71400,2006,71400
48100,2006,48100
53200,2006,53200
30000,2006,30000
52200,2006,52200
175000,2006,175000
44800,2006,44800
125000,2006,125000
45200,2006,45200
155020,2006,155020
44300,2006,44300
43000,2006,43000
117000,2006,117000
42450,2006,42450
49500,2006,49500
76000,2006,76000
80000,2006,80000
127000,2006,127000
44800,2006,44800
126000,2006,126000
45100,2006,45100
38500,2006,38500
69700,2006,69700
117000,2006,117000
49200,2006,49200
145000,2006,145000
60000,2006,60000
38000,2006,38000
81600,2006,81600
43600,2006,43600
54000,2006,54000
86900,2006,86900
37800,2006,37800
32000,2006,32000
70800,2006,70800
40100,2006,40100
74600,2006,74600
104300,2006,104300
59500,2006,59500
73000,2006,73000
46400,2006,46400
60700,2006,60700
83950,2006,83950
59100,2006,59100
87600,2006,87600
115700,2006,115700
59200,2006,59200
51100,2006,51100
64150,2006,64150
80800,2006,80800
68500,2006,68500
49300,2006,49300
56400,2006,56400
62450,2006,62450
55750,2006,55750
41800,2006,41800
62000,2006,62000
44500,2006,44500
60000,2006,60000
44500,2006,44500
39200,2006,39200
38700,2006,38700
36000,2006,36000
34000,2006,34000
35300,2006,35300
39700,2006,39700
40200,2006,40200
35200,2006,35200
33100,2006,33100
35700,2006,35700
33600,2006,33600
37800,2006,37800
33900,2006,33900
34200,2006,34200
40300,2006,40300
35200,2006,35200
34300,2006,34300
35300,2006,35300
32900,2006,32900
32500,2006,32500
35600,2006,35600
37500,2006,37500
37500,2006,37500
34200,2006,34200
36500,2006,36500
44400,2006,44400
38300,2006,38300
32300,2006,32300
34600,2006,34600
37900,2006,37900
41900,2006,41900
43700,2006,43700
35300,2006,35300
34300,2006,34300
61700,2006,61700
59700,2006,59700
46000,2006,46000
46000,2006,46000
45500,2006,45500
45500,2006,45500
74000,2006,74000
63750,2006,63750
74000,2006,74000
44800,2006,44800
47800,2006,47800
41000,2006,41000
41000,2006,41000
47500,2006,47500
43000,2006,43000
45500,2006,45500
33000,2006,33000
38500,2006,38500
40000,2006,40000
18000,2006,18000
18000,2006,18000
48800,2006,48800
15000,2006,15000
15000,2006,15000
31000,2006,31000
31000,2006,31000
32500,2006,32500
32500,2006,32500
32500,2006,32500
32500,2006,32500
33800,2006,33800
33800,2006,33800
60200,2006,60200
52800,2006,52800
50400,2006,50400
50400,2006,50400
47000,2006,47000
51900,2006,51900
43400,2006,43400
50400,2006,50400
46000,2006,46000
46000,2006,46000
50400,2006,50400
50400,2006,50400
46000,2006,46000
47300,2006,47300
47500,2006,47500
47700,2006,47700
54000,2006,54000
44100,2006,44100
43400,2006,43400
57900,2006,57900
45700,2006,45700
44500,2006,44500
45700,2006,45700
42600,2006,42600
56000,2006,56000
45800,2006,45800
42000,2006,42000
47200,2006,47200
43200,2006,43200
53000,2006,53000
53000,2006,53000
38500,2006,38500
33000,2006,33000
43200,2006,43200
43200,2006,43200
43200,2006,43200
47200,2006,47200
49300,2006,49300
58500,2006,58500
44200,2006,44200
45100,2006,45100
50000,2006,50000
125000,2006,125000
12000,2006,12000
53100,2006,53100
31250,2006,31250
9000,2006,9000
11000,2006,11000
12500,2006,12500
12000,2006,12000
12000,2006,12000
13000,2006,13000
23000,2006,23000
7800,2006,7800
3500,2006,3500
3500,2006,3500
3500,2006,3500
3500,2006,3500
3500,2006,3500
3500,2006,3500
3500,2006,3500
7750,2006,7750
3500,2006,3500
3500,2006,3500
3500,2006,3500
3500,2006,3500
3500,2006,3500
28800,2006,28800
20250,2006,20250
3500,2006,3500
9000,2006,9000
140000,2006,140000
49950,2006,49950
48400,2006,48400
47900,2006,47900
46600,2006,46600
47000,2006,47000
43300,2006,43300
43700,2006,43700
44200,2006,44200
54500,2006,54500
52000,2006,52000
43800,2006,43800
41900,2006,41900
46400,2006,46400
52800,2006,52800
57300,2006,57300
52300,2006,52300
46500,2006,46500
46900,2006,46900
55400,2006,55400
48600,2006,48600
43300,2006,43300
52300,2006,52300
51400,2006,51400
46300,2006,46300
44700,2006,44700
45600,2006,45600
49400,2006,49400
49000,2006,49000
45800,2006,45800
59483,2006,59483
50700,2006,50700
39000,2006,39000
42300,2006,42300
40000,2006,40000
45800,2006,45800
45900,2006,45900
55000,2006,55000
45500,2006,45500
47600,2006,47600
50300,2006,50300
41000,2006,41000
45300,2006,45300
45300,2006,45300
46200,2006,46200
43500,2006,43500
42200,2006,42200
42600,2006,42600
44800,2006,44800
47500,2006,47500
45000,2006,45000
46000,2006,46000
43500,2006,43500
45900,2006,45900
49300,2006,49300
39400,2006,39400
47000,2006,47000
45900,2006,45900
44800,2006,44800
46300,2006,46300
47900,2006,47900
49600,2006,49600
52300,2006,52300
49500,2006,49500
48800,2006,48800
58300,2006,58300
48400,2006,48400
49200,2006,49200
52600,2006,52600
52800,2006,52800
19700,2006,19700
8900,2006,8900
53900,2006,53900
49700,2006,49700
51000,2006,51000
52700,2006,52700
52000,2006,52000
49800,2006,49800
54600,2006,54600
50200,2006,50200
51900,2006,51900
53500,2006,53500
49300,2006,49300
41100,2006,41100
45200,2006,45200
52000,2006,52000
47000,2006,47000
49500,2006,49500
55500,2006,55500
54100,2006,54100
54300,2006,54300
48500,2006,48500
53400,2006,53400
46600,2006,46600
60800,2006,60800
46000,2006,46000
51400,2006,51400
50600,2006,50600
51000,2006,51000
54500,2006,54500
50400,2006,50400
47300,2006,47300
49400,2006,49400
50700,2006,50700
61300,2006,61300
47700,2006,47700
53100,2006,53100
49600,2006,49600
63800,2006,63800
48900,2006,48900
50900,2006,50900
46500,2006,46500
42100,2006,42100
42400,2006,42400
49500,2006,49500
51200,2006,51200
44800,2006,44800
46200,2006,46200
43000,2006,43000
45100,2006,45100
48600,2006,48600
43800,2006,43800
50000,2006,50000
47400,2006,47400
50800,2006,50800
65550,2006,65550
52700,2006,52700
48300,2006,48300
53100,2006,53100
53100,2006,53100
52300,2006,52300
57600,2006,57600
52500,2006,52500
57700,2006,57700
51200,2006,51200
47200,2006,47200
49700,2006,49700
55600,2006,55600
50800,2006,50800
53400,2006,53400
54800,2006,54800
49500,2006,49500
49000,2006,49000
60500,2006,60500
52000,2006,52000
48000,2006,48000
51900,2006,51900
46900,2006,46900
46500,2006,46500
55800,2006,55800
46300,2006,46300
48800,2006,48800
50800,2006,50800
56500,2006,56500
52500,2006,52500
53800,2006,53800
49400,2006,49400
47500,2006,47500
49300,2006,49300
49300,2006,49300
48000,2006,48000
52500,2006,52500
50200,2006,50200
46000,2006,46000
49300,2006,49300
57500,2006,57500
52300,2006,52300
53300,2006,53300
46600,2006,46600
66300,2006,66300
48400,2006,48400
44800,2006,44800
44600,2006,44600
57800,2006,57800
53700,2006,53700
49000,2006,49000
45200,2006,45200
55000,2006,55000
60900,2006,60900
47800,2006,47800
47900,2006,47900
49400,2006,49400
49400,2006,49400
47900,2006,47900
47900,2006,47900
45200,2006,45200
44200,2006,44200
43200,2006,43200
45300,2006,45300
52000,2006,52000
50800,2006,50800
49000,2006,49000
50000,2006,50000
51900,2006,51900
54800,2006,54800
48100,2006,48100
47400,2006,47400
50900,2006,50900
50300,2006,50300
61200,2006,61200
57100,2006,57100
50200,2006,50200
63300,2006,63300
19500,2006,19500
40600,2006,40600
29000,2006,29000
80000,2006,80000
77000,2006,77000
83000,2006,83000
52800,2006,52800
60850,2006,60850
50000,2006,50000
1400,2006,1400
6000,2006,6000
45000,2006,45000
116900,2006,116900
51200,2006,51200
51900,2006,51900
55900,2006,55900
51600,2006,51600
54200,2006,54200
54200,2006,54200
57800,2006,57800
52800,2006,52800
50600,2006,50600
48500,2006,48500
48600,2006,48600
50200,2006,50200
48100,2006,48100
48300,2006,48300
49900,2006,49900
48000,2006,48000
67150,2006,67150
49200,2006,49200
46300,2006,46300
38900,2006,38900
77900,2006,77900
52700,2006,52700
48000,2006,48000
44200,2006,44200
46900,2006,46900
49200,2006,49200
60700,2006,60700
57050,2006,57050
54400,2006,54400
67100,2006,67100
51100,2006,51100
49100,2006,49100
1838800,2006,1838800
298000,2006,298000
115300,2006,115300
146000,2006,146000
206000,2006,206000
260100,2006,260100
57900,2006,57900
42650,2006,42650
36400,2006,36400
37900,2006,37900
49900,2006,49900
45600,2006,45600
50900,2006,50900
50400,2006,50400
41200,2006,41200
49400,2006,49400
43600,2006,43600
43900,2006,43900
46900,2006,46900
57700,2006,57700
56900,2006,56900
47000,2006,47000
48800,2006,48800
36300,2006,36300
67800,2006,67800
59000,2006,59000
63500,2006,63500
65500,2006,65500
72000,2006,72000
79300,2006,79300
81200,2006,81200
38000,2006,38000
50800,2006,50800
72000,2006,72000
74900,2006,74900
68000,2006,68000
72700,2006,72700
72000,2006,72000
74100,2006,74100
72500,2006,72500
78000,2006,78000
62500,2006,62500
73800,2006,73800
73300,2006,73300
73100,2006,73100
372700,2006,372700
180000,2006,180000
64500,2006,64500
2000,2006,2000
36900,2006,36900
48600,2006,48600
40600,2006,40600
46500,2006,46500
44100,2006,44100
48000,2006,48000
36900,2006,36900
60900,2006,60900
52500,2006,52500
57700,2006,57700
53000,2006,53000
48700,2006,48700
50500,2006,50500
47400,2006,47400
49000,2006,49000
46000,2006,46000
56400,2006,56400
75700,2006,75700
47500,2006,47500
54200,2006,54200
55200,2006,55200
57000,2006,57000
57300,2006,57300
53200,2006,53200
50000,2006,50000
55000,2006,55000
47900,2006,47900
50850,2006,50850
65400,2006,65400
63700,2006,63700
72900,2006,72900
51600,2006,51600
52400,2006,52400
45600,2006,45600
53300,2006,53300
62700,2006,62700
66450,2006,66450
62500,2006,62500
82900,2006,82900
50600,2006,50600
53300,2006,53300
53100,2006,53100
52300,2006,52300
53800,2006,53800
48600,2006,48600
56000,2006,56000
54700,2006,54700
58200,2006,58200
57200,2006,57200
51400,2006,51400
56500,2006,56500
57000,2006,57000
47000,2006,47000
46500,2006,46500
46600,2006,46600
48200,2006,48200
1300,2006,1300
59300,2006,59300
6000,2006,6000
38500,2006,38500
35200,2006,35200
56000,2006,56000
215000,2006,215000
40500,2006,40500
45000,2006,45000
28700,2006,28700
48200,2006,48200
43600,2006,43600
41700,2006,41700
55100,2006,55100
50000,2006,50000
43100,2006,43100
60000,2006,60000
53300,2006,53300
54900,2006,54900
50700,2006,50700
66300,2006,66300
44900,2006,44900
59200,2006,59200
58300,2006,58300
69200,2006,69200
56700,2006,56700
49400,2006,49400
57900,2006,57900
60700,2006,60700
73000,2006,73000
67900,2006,67900
49300,2006,49300
53000,2006,53000
79400,2006,79400
50350,2006,50350
50600,2006,50600
59000,2006,59000
55400,2006,55400
57000,2006,57000
53900,2006,53900
58100,2006,58100
61500,2006,61500
62500,2006,62500
61500,2006,61500
65400,2006,65400
53900,2006,53900
71200,2006,71200
56500,2006,56500
55200,2006,55200
60500,2006,60500
54700,2006,54700
56600,2006,56600
56200,2006,56200
57800,2006,57800
56500,2006,56500
56000,2006,56000
56500,2006,56500
46000,2006,46000
51700,2006,51700
60900,2006,60900
52600,2006,52600
55500,2006,55500
57200,2006,57200
57500,2006,57500
66000,2006,66000
56800,2006,56800
90000,2006,90000
82600,2006,82600
53900,2006,53900
43000,2006,43000
97400,2006,97400
62000,2006,62000
48900,2006,48900
43600,2006,43600
24500,2006,24500
67450,2006,67450
50500,2006,50500
2600,2006,2600
45900,2006,45900
38400,2006,38400
37600,2006,37600
10000,2006,10000
60600,2006,60600
50300,2006,50300
45000,2006,45000
71500,2006,71500
72500,2006,72500
51600,2006,51600
90000,2006,90000
58400,2006,58400
64600,2006,64600
69000,2006,69000
54700,2006,54700
50600,2006,50600
48900,2006,48900
42900,2006,42900
55100,2006,55100
53300,2006,53300
52200,2006,52200
78500,2006,78500
70400,2006,70400
79200,2006,79200
75500,2006,75500
72000,2006,72000
69300,2006,69300
53600,2006,53600
53100,2006,53100
56500,2006,56500
52500,2006,52500
89500,2006,89500
50450,2006,50450
60400,2006,60400
45700,2006,45700
69600,2006,69600
49500,2006,49500
66100,2006,66100
55800,2006,55800
58400,2006,58400
55300,2006,55300
49500,2006,49500
48700,2006,48700
37400,2006,37400
66800,2006,66800
34700,2006,34700
75000,2006,75000
40400,2006,40400
68700,2006,68700
39800,2006,39800
56300,2006,56300
79100,2006,79100
53400,2006,53400
66900,2006,66900
50000,2006,50000
51800,2006,51800
71600,2006,71600
64100,2006,64100
42200,2006,42200
31400,2006,31400
31200,2006,31200
51900,2006,51900
34300,2006,34300
31600,2006,31600
61400,2006,61400
30500,2006,30500
30000,2006,30000
25000,2006,25000
61700,2006,61700
59900,2006,59900
59800,2006,59800
65500,2006,65500
65500,2006,65500
60000,2006,60000
62400,2006,62400
64400,2006,64400
59600,2006,59600
56100,2006,56100
55000,2006,55000
58100,2006,58100
57800,2006,57800
61900,2006,61900
67300,2006,67300
62700,2006,62700
56300,2006,56300
60200,2006,60200
63600,2006,63600
54600,2006,54600
46300,2006,46300
48600,2006,48600
46500,2006,46500
63400,2006,63400
49000,2006,49000
64800,2006,64800
55000,2006,55000
163500,2006,163500
133400,2006,133400
